,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
2819,John 18:24,26878,E,L,Kashouh Family E,Kashouh Family L,فاما حانان ارسل ليسوع وهو مربوط الى قيافا ريس الكهنه,حينيذٍ ارسله حنان موثقًا الى قيافا رييس الكهنه,فاما حانان ارسل ليسوع وهو مربوط الا قيافا ريس الكهنه,حينيذا ارسله حنان موثقاا الا قيافا رييس الكهنه,52,46,46,52,49.0,53.84615384615385,53.84615384615385,65.3061224489796,72.06428836863617,0,0,0,0
2820,John 18:25,26879,E,L,Kashouh Family E,Kashouh Family L,وان سمعان الصفا فكان واقف يدفا فقالوا له لعل ايضا انت من تلاميذه ثمانه كفر وقال ليس انا,وكان سمعان بطرس قايما يصطلي فقالوا له العلك انت ايضًا من تلاميذه اما هو فجحد وقال لا,وان سمعان الصفا فكان واقف يدفا فقالوا له لعل ايضا انت من تلاميذه ثمانه كفر وقال ليس انا,وكان سمعان بطرس قايما يصطلا فقالوا له العلك انت ايضاا من تلاميذه اما هو فجحد وقال لا,87,84,84,87,85.5,57.47126436781609,57.47126436781609,69.5906432748538,76.71975916803504,0,0,0,0
2821,Mark 6:14,24490,E,M,Kashouh Family E,Kashouh Family M,فسمع هيرودس الملك عن يسوع لان كان تحقق اسمه وكان يقول يوحنا المعمداني هو قام من بين الموتا لاجل هذا القوات تعمل به,فبلغ هرودس خبره وكان يقول ما هذا غير يحي قام عن الموتا ولذلك يُطلِع العجايب,فسمع هيرودس الملك عن يسوع لان كان تحقق اسمه وكان يقول يوحنا المعمدانا هو قام من بين الموتا لاجل هذا القوات تعمل به,فبلغ هرودس خبره وكان يقول ما هذا غير يحا قام عن الموتا ولذلك يطلع العجايب,114,73,73,114,93.5,36.84210526315789,36.84210526315789,48.663101604278076,63.449701430010386,0,0,0,0
2822,Mark 6:15,24491,E,M,Kashouh Family E,Kashouh Family M,واخرين كانوا يقولون انه هو الياس واخرين نبي هو كواحد من الانبيا,وكان غيره يقول بل هو الياس وبعضهم يقول بل هو نبي من الانبياء,واخرين كانوا يقولون انه هو الياس واخرين نبا هو كواحد من الانبيا,وكان غيره يقول بل هو الياس وبعضهم يقول بل هو نبا من الانبيا,63,59,59,63,61.0,53.96825396825397,53.96825396825397,61.47540983606557,67.35631041084245,0,0,0,0
2823,Mark 6:16,24492,E,M,Kashouh Family E,Kashouh Family M,ولما سمع هيرودس قال يوحنا الذي انا قطعت راسه هو قام من بين الاموات,فقال هرودس بل هو يحي الذي امرت بذبحه هو الذي حيي,ولما سمع هيرودس قال يوحنا الذا انا قطعت راسه هو قام من بين الاموات,فقال هرودس بل هو يحا الذا امرت بذبحه هو الذا حيا,66,48,48,66,57.0,42.42424242424242,42.42424242424242,54.385964912280706,66.31313131313131,0,0,0,0
2824,Mark 6:17,24493,E,M,Kashouh Family E,Kashouh Family M,ثم ان هيرودس ارسل قبض ليوحنا وسجنه بين الاسرا لاجل هيروديا امرة فيلبس اخيه التي تروح,وكان هرودس قد امر بحبس يحي لتزوجه اورظياظه امراه اخيه فلبس,ثم ان هيرودس ارسل قبض ليوحنا وسجنه بين الاسرا لاجل هيروديا امره فيلبس اخيه التا تروح,وكان هرودس قد امر بحبس يحا لتزوجه اورظياظه امراه اخيه فلبس,84,58,58,84,71.0,35.714285714285715,36.904761904761905,35.2112676056338,67.84909366045268,0,0,0,0
2825,Mark 6:18,24494,E,M,Kashouh Family E,Kashouh Family M,فقال يوحنا ليرودس ليس تحل لك تاخذ امرة اخيك,وكان قد منعه يحي عمدا وقال له لا يحل لك نكاح امراه اخيك,فقال يوحنا ليرودس ليس تحل لك تاخذ امره اخيك,وكان قد منعه يحا عمدا وقال له لا يحل لك نكاح امراه اخيك,43,55,43,55,49.0,45.45454545454545,45.45454545454545,50.0,64.60970857687684,0,0,0,0
2826,Mark 6:19,24495,E,M,Kashouh Family E,Kashouh Family M,وكانت هيروديا تتواعده وكانت تطلب قتله وليس كانت تستطيع,فكانت اورظياظه تحتال لقتله ولا تجد سبيلا اليه,وكانت هيروديا تتواعده وكانت تطلب قتله وليس كانت تستطيع,فكانت اورظياظه تحتال لقتله ولا تجد سبيلا اليه,54,45,45,54,49.5,35.18518518518518,35.18518518518518,52.52525252525253,65.62610229276896,0,0,0,0
2827,Mark 6:20,24496,E,M,Kashouh Family E,Kashouh Family M,وكان هيرودس يخاف من يوحنا لانه كان يعلم انه رجل صديق وقديس وكان يحرسه وكثير كان يسمع منه ويصنع وبتلذذ كان يسمع له وكان يوم...,لخوف هرودس منه ومعرفته بصلاحه وقصله وكان يسمع منه احيانا وينتمي الى رايه,وكان هيرودس يخاف من يوحنا لانه كان يعلم انه رجل صديق وقديس وكان يحرسه وكثير كان يسمع منه ويصنع وبتلذذ كان يسمع له وكان يوم,لخوف هرودس منه ومعرفته بصلاحه وقصله وكان يسمع منه احيانا وينتما الا رايه,122,72,72,122,97.0,35.24590163934426,35.24590163934426,44.329896907216494,63.840098881082476,0,0,0,0
2828,Matthew 16:1,23742,E,M,Kashouh Family E,Kashouh Family M,وتقدموا الفريسين والزنادقة يجربوه وسالوه اية من السما ليريهم,فاقبل اليه الصدقون والكذبون مجربين له فرغبوا اليه ان يظهر لهم ايه سماويه,وتقدموا الفريسين والزنادقه يجربوه وسالوه ايه من السما ليريهم,فاقبل اليه الصدقون والكذبون مجربين له فرغبوا اليه ان يظهر لهم ايه سماويه,60,72,60,72,66.0,37.5,37.5,40.15151515151515,70.59116809116809,0,0,0,0
2829,Matthew 16:2,23743,E,M,Kashouh Family E,Kashouh Family M,ثم انه انه اجابهم قايلا اذا كان المسا تقولون انه صحو ومحمارة هى السما,فاجابهم وقال اذا رايتم الحُمره مع المسى حتمتم بالصحو بالغد لاءحمرار الجو مع الليل,ثم انه انه اجابهم قايلا اذا كان المسا تقولون انه صحو ومحماره ها السما,فاجابهم وقال اذا رايتم الحمره مع المسا حتمتم بالصحو بالغد لاحمرار الجو مع الليل,69,79,69,79,74.0,32.91139240506329,32.91139240506329,52.02702702702702,65.84707529029671,0,0,0,0
2830,Matthew 16:3,23744,E,M,Kashouh Family E,Kashouh Family M,وفي الغد تقولون اليوم يكون مطر محماره هي السما ومخموده ايها المرايين وجه السما تحسنوا تكشفوا واما علامات هذا الزمان ما تعرفوا تقدرون,واذا رايتم الحمره بالغد حتمتم بالنو وتحكمون بامارات السماء وتعجزون عن امارات الدهور,وفا الغد تقولون اليوم يكون مطر محماره ها السما ومخموده ايها المرايين وجه السما تحسنوا تكشفوا واما علامات هذا الزمان ما تعرفوا تقدرون,واذا رايتم الحمره بالغد حتمتم بالنو وتحكمون بامارات السما وتعجزون عن امارات الدهور,132,82,82,132,107.0,31.818181818181817,31.818181818181817,35.046728971962615,63.51300461056558,0,0,0,0
2831,Matthew 16:4,23745,E,M,Kashouh Family E,Kashouh Family M,ايها القبيلة السو الفاجرة اية تطلب واية لا يعطا لها الا اية يونان النبي وتركهم وذهب,يسئل النسل السوء ويسل [الفميق] ايه ولا يعطى من الايات الا ايه يونس النبي ثم خرج عنهم منطلقا,ايها القبيله السو الفاجره ايه تطلب وايه لا يعطا لها الا ايه يونان النبا وتركهم وذهب,يسئل النسل السو ويسل ايه ولا يعطا من الايات الا ايه يونس النبا ثم خرج عنهم منطلقا,83,81,81,83,82.0,44.57831325301205,44.57831325301205,61.58536585365854,68.42289794097023,0,0,0,0
2832,Luke 15:11,25668,E,M,Kashouh Family E,Kashouh Family M,فقال لهم يسوع رجلا احد كان له ابنان,ثم قال رجل كان له ولدان,فقال لهم يسوع رجلا احد كان له ابنان,ثم قال رجل كان له ولدان,35,23,23,35,29.0,45.714285714285715,45.714285714285715,58.620689655172406,71.01825710521364,0,0,0,0
2833,Luke 15:12,25669,E,M,Kashouh Family E,Kashouh Family M,فقال له ابنه الاصغار يا اب اعطيني القسم الذي يحصل لي من بيتك فقسم بينهم ماله,فقال الصغير لابيه يابتاه امر لي بسهمي الذي يصير لي فقسم بينهما المال,فقال له ابنه الاصغار يا اب اعطينا القسم الذا يحصل لا من بيتك فقسم بينهم ماله,فقال الصغير لابيه يابتاه امر لا بسهما الذا يصير لا فقسم بينهما المال,76,68,68,76,72.0,48.68421052631579,48.68421052631579,59.02777777777777,77.56155093616394,0,0,0,0
2834,Luke 15:13,25670,E,M,Kashouh Family E,Kashouh Family M,ومن بعد قليل ايام جمع ابنه الصغير كل شي حصل له ومضى الى بلد بعيد وهناك انفق ماله عايشا كالطيور,وبعد ايام يسيره جمع الصغير سهمه وتغرب به الى بلاد بعيده وجاور في انفاقه حتى فرغ بجميعه,ومن بعد قليل ايام جمع ابنه الصغير كل شا حصل له ومضا الا بلد بعيد وهناك انفق ماله عايشا كالطيور,وبعد ايام يسيره جمع الصغير سهمه وتغرب به الا بلاد بعيده وجاور فا انفاقه حتا فرغ بجميعه,94,86,86,94,90.0,40.42553191489361,40.42553191489361,55.55555555555556,68.36222118733689,0,0,0,0
2835,Luke 15:14,25671,E,M,Kashouh Family E,Kashouh Family M,فلما انفق كل شي كان له صار جوع عظيم في تلك البلده وبدى يعوزه,وبعد فراغه منه اجرب ذلك الموضع وجعل اهله وجعل يستعطي فيه,فلما انفق كل شا كان له صار جوع عظيم فا تلك البلده وبدا يعوزه,وبعد فراغه منه اجرب ذلك الموضع وجعل اهله وجعل يستعطا فيه,60,56,56,60,58.0,25.0,25.0,31.896551724137932,65.06871854432829,0,0,0,0
2836,Luke 15:15,25672,E,M,Kashouh Family E,Kashouh Family M,فذهب والتزق لواحد من اهل المدينه التي في ذلك البلد وانه ارسله الى الحقل يرعا خنازير,ثم لجا الى رجل من ذلك الموضغ؟ فجعله جارزا للخنازير في احد منازله,فذهب والتزق لواحد من اهل المدينه التا فا ذلك البلد وانه ارسله الا الحقل يرعا خنازير,ثم لجا الا رجل من ذلك الموضغ فجعله جارزا للخنازير فا احد منازله,83,63,63,83,73.0,31.32530120481928,31.32530120481928,41.78082191780822,63.868681073500355,0,0,0,0
2837,Luke 15:16,25673,E,M,Kashouh Family E,Kashouh Family M,وكان يشتهي يملى بطنه من هولاك الخرنوب الذي كانت تاكله الخنازير ولم كان احد يواصله بشي,وكان يتشوق الى اكل الخراريب التي كانت تعلف بها الخنازير لو مكن منها,وكان يشتها يملا بطنه من هولاك الخرنوب الذا كانت تاكله الخنازير ولم كان احد يواصله بشا,وكان يتشوق الا اكل الخراريب التا كانت تعلف بها الخنازير لو مكن منها,85,67,67,85,76.0,48.23529411764706,50.588235294117645,63.1578947368421,74.48840656889132,0,0,0,0
2838,Luke 15:17,25674,E,M,Kashouh Family E,Kashouh Family M,فلما فاق على نفسه قال فكم الان اجرا في بيت ابي يفضل لهم خبز وانا هاهنا اهلك بالجوع,فادار في نفسه وقال كم اجير يشبع عند والذي الخبز وانا اهلك هاهنا جوعا,فلما فاق علا نفسه قال فكم الان اجرا فا بيت ابا يفضل لهم خبز وانا هاهنا اهلك بالجوع,فادار فا نفسه وقال كم اجير يشبع عند والذا الخبز وانا اهلك هاهنا جوعا,82,68,68,82,75.0,48.78048780487805,48.78048780487805,56.00000000000001,72.4131197194325,0,0,0,0
2839,Luke 15:18,25675,E,M,Kashouh Family E,Kashouh Family M,فاقوم واذهب الى ابي واقول له يا ابتاه اخطيت في السما وقدمك,ينبغي لي ان اذهب الى والذي واقول له يابتاه اني قد اذنبت عند الله وعندك,فاقوم واذهب الا ابا واقول له يا ابتاه اخطيت فا السما وقدمك,ينبغا لا ان اذهب الا والذا واقول له يابتاه انا قد اذنبت عند الله وعندك,58,70,58,70,64.0,51.42857142857142,51.42857142857142,62.5,70.58223864258348,0,0,0,0
2840,Luke 15:19,25676,E,M,Kashouh Family E,Kashouh Family M,وليس الان انا مستحق ان ادعا ابنك اجعلني كواحد من اجراك,حتى ما استوجب ان انتسب اليك فاجعلني احد خدمايك,وليس الان انا مستحق ان ادعا ابنك اجعلنا كواحد من اجراك,حتا ما استوجب ان انتسب اليك فاجعلنا احد خدمايك,54,46,46,54,50.0,46.2962962962963,46.2962962962963,54.0,70.76019860440151,0,0,0,0
2841,Luke 15:20,25677,E,M,Kashouh Family E,Kashouh Family M,فقام وجا الى ابيه وعندما هو بعيد نظره ابيه وتحنن عليه وذهب خر على عنقه وقلبه{So Kashouh - should this be وقبله؟},فقام واقبل الى ابيه فبيناه منه على بعد بصره ابوه ورحمه ثم تلقاه وعانقه وقبله,فقام وجا الا ابيه وعندما هو بعيد نظره ابيه وتحنن عليه وذهب خر علا عنقه وقلبه,فقام واقبل الا ابيه فبيناه منه علا بعد بصره ابوه ورحمه ثم تلقاه وعانقه وقبله,76,76,76,76,76.0,50.0,51.31578947368421,55.26315789473685,74.3107769423559,0,0,0,0
2842,Matthew 7:15,23400,E,M,Kashouh Family E,Kashouh Family M,احذروا من الانبيا الكذابين انهم ياتون ايكم في لبس الغنم فمن داخل ادياب خاطفة,تجنبوا انبياء الكذب الذين يستشعرون لكم طرف وهم في ضمايرهم سباع مغيره,احذروا من الانبيا الكذابين انهم ياتون ايكم فا لبس الغنم فمن داخل ادياب خاطفه,تجنبوا انبيا الكذب الذين يستشعرون لكم طرف وهم فا ضمايرهم سباع مغيره,76,67,67,76,71.5,36.84210526315789,36.84210526315789,47.55244755244755,69.06840068662534,0,0,0,0
2843,Matthew 7:16,23401,E,M,Kashouh Family E,Kashouh Family M,فمن اثمارهم تعرفوهم فهل تجمعوا من الشوك عنبا ام من القرطب تينًا,ويا فعالهم [تمتكون] الى ضمايرهم ايقدر احد ان يقطف من الشوك عنبا او من الحشيش تينا,فمن اثمارهم تعرفوهم فهل تجمعوا من الشوك عنبا ام من القرطب تيناا,ويا فعالهم الا ضمايرهم ايقدر احد ان يقطف من الشوك عنبا او من الحشيش تينا,63,72,63,72,67.5,48.61111111111111,48.61111111111111,57.03703703703704,67.91549953314659,0,0,0,0
2844,Matthew 7:17,23402,E,M,Kashouh Family E,Kashouh Family M,كذلك كل شجرة صالحة ثمار حسن تصنع واما الشجارة الشريرة ثمر شرير يصنع,كذلك لا تاتي الشجره الطيبه الاّ بطعم طيب ولا الخبيثه الا بطعم خبيث,كذلك كل شجره صالحه ثمار حسن تصنع واما الشجاره الشريره ثمر شرير يصنع,كذلك لا تاتا الشجره الطيبه الاّ بطعم طيب ولا الخبيثه الا بطعم خبيث,67,66,66,67,66.5,31.343283582089555,31.343283582089555,40.6015037593985,64.18852706166139,0,0,0,0
2845,Matthew 7:18,23403,E,M,Kashouh Family E,Kashouh Family M,ليس تستطيع شجرة صالحة تصنع ثمر سو ولا شجرة شريرة تصنع ثمر صالح,لانه لا تقدر الشجره الخبيثه ان تاتي بطعم طيب ولا الطيبه ان تاتي بطعم خبيث,ليس تستطيع شجره صالحه تصنع ثمر سو ولا شجره شريره تصنع ثمر صالح,لانه لا تقدر الشجره الخبيثه ان تاتا بطعم طيب ولا الطيبه ان تاتا بطعم خبيث,62,73,62,73,67.5,31.506849315068493,31.506849315068493,37.77777777777778,62.132827727479814,0,0,0,0
2846,Matthew 7:19,23404,E,M,Kashouh Family E,Kashouh Family M,كل شجرة لا تصنع ثمر صالح طيب تقطع وتلقا في النار,فكل شجره لا تاتي بطعم طيب تقطع وفي النار تدفع,كل شجره لا تصنع ثمر صالح طيب تقطع وتلقا فا النار,فكل شجره لا تاتا بطعم طيب تقطع وفا النار تدفع,48,45,45,48,46.5,54.166666666666664,54.166666666666664,69.89247311827957,76.90545808966861,0,0,0,0
2847,Matthew 7:20,23405,E,M,Kashouh Family E,Kashouh Family M,الان من اثمارهم تعرفونهم,وبطعمها تعرفون حالها.,الان من اثمارهم تعرفونهم,وبطعمها تعرفون حالها,24,20,20,24,22.0,25.0,25.0,43.18181818181818,59.44444444444444,0,0,0,0
2848,Luke 8:9,25323,E,M,Kashouh Family E,Kashouh Family M,فسالوه تلاميذه,فكاشفوه التلاميذ عن تفسير هذا المثل,فسالوه تلاميذه,فكاشفوه التلاميذ عن تفسير هذا المثل,14,35,14,35,24.5,34.285714285714285,34.285714285714285,48.97959183673469,63.61111111111112,0,0,0,0
2849,Luke 8:10,25324,E,M,Kashouh Family E,Kashouh Family M,ثم قال لهم فلكم هو معطى ملكوه الله لاوليك الباقى بالقصايد يقيل لانهم يبصرون ولم ينظرون ويسمعون ولم يفهمون,فقال لهم انتم اعطيتم معرفه ملك الله وغيركم انما تضرب لهم الامثال ليبصروا ولا يميزوا ويسمعوا ولا يفهموا,ثم قال لهم فلكم هو معطا ملكوه الله لاوليك الباقا بالقصايد يقيل لانهم يبصرون ولم ينظرون ويسمعون ولم يفهمون,فقال لهم انتم اعطيتم معرفه ملك الله وغيركم انما تضرب لهم الامثال ليبصروا ولا يميزوا ويسمعوا ولا يفهموا,105,102,102,105,103.5,50.476190476190474,50.476190476190474,58.93719806763285,70.74246566096318,0,0,0,0
2850,Luke 8:11,25325,E,M,Kashouh Family E,Kashouh Family M,فهذا هو المثال فالزرع هو كلمه الله,وانما يشبه كلام الله بالذريعه,فهذا هو المثال فالزرع هو كلمه الله,وانما يشبه كلام الله بالذريعه,34,29,29,34,31.5,23.52941176470588,23.52941176470588,38.095238095238095,67.31052922736494,0,0,0,0
2851,Luke 8:12,25326,E,M,Kashouh Family E,Kashouh Family M,فاما الذي على حد الطريق فهم الذين يسمعون الكلمه ويجي العدو ياخذ الكلمه من قلوبهم ليلا يومنون ويحيون,فالذي سقط منها في الطريق هو الذين يسمعون الوحي ويذهب الشيطان بذلك عن قلوبهم ليلا يومنوا فيسلموا,فاما الذا علا حد الطريق فهم الذين يسمعون الكلمه ويجا العدو ياخذ الكلمه من قلوبهم ليلا يومنون ويحيون,فالذا سقط منها فا الطريق هو الذين يسمعون الوحا ويذهب الشيطان بذلك عن قلوبهم ليلا يومنوا فيسلموا,99,95,95,99,97.0,60.60606060606061,60.60606060606061,68.04123711340206,76.4833057093119,0,0,0,0
2852,Luke 8:13,25327,E,M,Kashouh Family E,Kashouh Family M,وهولاي الذين على الصخر فهولاي هو اذا سمعوا بفرح يقبلون الكلمه واصل ليس لهم بل ذلك الوقت هي امانتهم وفي وقت التجاريب يشكون,"واما الساقطه في المحجر فهم الذين يسمعون الوحي ويتقبلونه فارحين فاذا 
 جرّبهم في دينهم امر ونزلت عليهم شدّه اسلموه",وهولاا الذين علا الصخر فهولاا هو اذا سمعوا بفرح يقبلون الكلمه واصل ليس لهم بل ذلك الوقت ها امانتهم وفا وقت التجاريب يشكون,واما الساقطه فا المحجر فهم الذين يسمعون الوحا ويتقبلونه فارحين فاذا جرّبهم فا دينهم امر ونزلت عليهم شدّه اسلموه,121,111,111,121,116.0,31.40495867768595,31.40495867768595,30.17241379310345,69.41300804937168,0,0,0,0
2853,Luke 8:14,25328,E,M,Kashouh Family E,Kashouh Family M,والذي سقط بين الشوك هولاى هم الذين يسمعون الكلمه وفي الاهتمام والم[تتنا] ويشهوات العالم يختنقون وثمر لم يعطون,والساقطه منها في الشوك هم الذين يسمعون الوحي ويشغلهم عن انمامه خياطه امولاهم وتفقد ضياعهم واتباعهم شهواتهم يغمون الوصيه ولاياتون بثمره,والذا سقط بين الشوك هولاا هم الذين يسمعون الكلمه وفا الاهتمام والم ويشهوات العالم يختنقون وثمر لم يعطون,والساقطه منها فا الشوك هم الذين يسمعون الوحا ويشغلهم عن انمامه خياطه امولاهم وتفقد ضياعهم واتباعهم شهواتهم يغمون الوصيه ولاياتون بثمره,103,134,103,134,118.5,40.298507462686565,40.298507462686565,55.27426160337552,73.39035480190877,0,0,0,0
2854,Luke 8:15,25329,E,M,Kashouh Family E,Kashouh Family M,والذين في الارض الصالحه فهولاي هم الذين بقلب صافى مصالح يسمعون الكلمه ويحفضون ويعطون ثمر بصبر,والصاقطه في ارض طيبه هم الذين يسمعون بضمير صحيح ونيه مستقيمه فيتقبلونه ويتمونه على الاحتمال,والذين فا الارض الصالحه فهولاا هم الذين بقلب صافا مصالح يسمعون الكلمه ويحفضون ويعطون ثمر بصبر,والصاقطه فا ارض طيبه هم الذين يسمعون بضمير صحيح ونيه مستقيمه فيتقبلونه ويتمونه علا الاحتمال,93,91,91,93,92.0,30.107526881720432,30.107526881720432,43.47826086956522,70.25639946541405,0,0,0,0
2855,John 18:26,26880,E,N,Kashouh Family E,Kashouh Family N,فقال له واحد من عبيد ريس الكهنه نسيب الذي كان سمعان قد قطع اذنه فما انا ابصرتك معه في البستان,فقال له واحد من عبيد رييس الكهنه نسيبا لذاك الذي قطع بطرس اذنه انا بعيني ابصرتك في البستان معه,فقال له واحد من عبيد ريس الكهنه نسيب الذا كان سمعان قد قطع اذنه فما انا ابصرتك معه فا البستان,فقال له واحد من عبيد رييس الكهنه نسيبا لذاك الذا قطع بطرس اذنه انا بعينا ابصرتك فا البستان معه,93,94,93,94,93.5,70.2127659574468,71.27659574468085,78.07486631016043,83.99524526521701,0,0,0,0
2856,John 18:27,26881,E,N,Kashouh Family E,Kashouh Family N,فايضا كفر سمعان وفي تلك الساعه صاح الديك,فانكر بطرس ايضا وفي الحين صاح الديك,فايضا كفر سمعان وفا تلك الساعه صاح الديك,فانكر بطرس ايضا وفا الحين صاح الديك,40,35,35,40,37.5,55.00000000000001,55.00000000000001,58.666666666666664,73.05008210180624,0,0,0,0
2857,John 6:35,26361,E,N,Kashouh Family E,Kashouh Family N,قال لهم يسوع فانا هو خبز[Kashouh خيز] الحياه من ياتي الى لم يجوع ومن يومن بي لم يقطاش الى الابد,قال لهم ايسوع انا هو خبز الحياه فالاتى الي لن يجوع ومن يومن بي لن يعطش ابدا,قال لهم يسوع فانا هو خبز الحياه من ياتا الا لم يجوع ومن يومن با لم يقطاش الا الابد,قال لهم ايسوع انا هو خبز الحياه فالاتا الا لن يجوع ومن يومن با لن يعطش ابدا,82,75,75,82,78.5,79.26829268292683,79.26829268292683,85.35031847133759,84.49367041615622,0,0,0,0
2858,Mark 6:14,24490,E,N,Kashouh Family E,Kashouh Family N,فسمع هيرودس الملك عن يسوع لان كان تحقق اسمه وكان يقول يوحنا المعمداني هو قام من بين الموتا لاجل هذا القوات تعمل به,ولما سمع هيرودس الملك باعمال ايسوع لان اسمه كان قد شاع في [سياء] البلدان وذاع فقال لاصحابه لا شك الاّ ان يوحنا المعمدان قد قام من الموت فلذلك تجترح به هذه القوات ولايات والمعجزات الصّايرات,فسمع هيرودس الملك عن يسوع لان كان تحقق اسمه وكان يقول يوحنا المعمدانا هو قام من بين الموتا لاجل هذا القوات تعمل به,ولما سمع هيرودس الملك باعمال ايسوع لان اسمه كان قد شاع فا البلدان وذاع فقال لاصحابه لا شك الاّ ان يوحنا المعمدان قد قام من الموت فلذلك تجترح به هذه القوات ولايات والمعجزات الصّايرات,114,181,114,181,147.5,44.19889502762431,44.19889502762431,57.6271186440678,68.90672173579026,0,0,0,0
2859,Mark 6:15,24491,E,N,Kashouh Family E,Kashouh Family N,واخرين كانوا يقولون انه هو الياس واخرين نبي هو كواحد من الانبيا,قال اخرون لا ولكنه ايليا قال غيرهم لا بل هو كان كاحد الانبياء نبيّا,واخرين كانوا يقولون انه هو الياس واخرين نبا هو كواحد من الانبيا,قال اخرون لا ولكنه ايليا قال غيرهم لا بل هو كان كاحد الانبيا نبيّا,63,66,63,66,64.5,34.84848484848485,34.84848484848485,53.48837209302326,72.42006770308656,0,0,0,0
2860,Mark 6:16,24492,E,N,Kashouh Family E,Kashouh Family N,ولما سمع هيرودس قال يوحنا الذي انا قطعت راسه هو قام من بين الاموات,فقال هيرودس ايضا هذا هو يوحنا الذي قطعت انا راسه قد قام من الموت بلا شك ولا [امتري],ولما سمع هيرودس قال يوحنا الذا انا قطعت راسه هو قام من بين الاموات,فقال هيرودس ايضا هذا هو يوحنا الذا قطعت انا راسه قد قام من الموت بلا شك ولا,66,75,66,75,70.5,48.0,48.0,63.829787234042556,75.67875476072197,0,0,0,0
2861,Mark 6:17,24493,E,N,Kashouh Family E,Kashouh Family N,ثم ان هيرودس ارسل قبض ليوحنا وسجنه بين الاسرا لاجل هيروديا امرة فيلبس اخيه التي تروح,وذاك ان هيرودس كان قد ارسل من قبض على يوحنا وقيده وحبسه من اجل هيروذيا ضا امراه فيلبس اخيه لانه اتّخذه لها زوجة,ثم ان هيرودس ارسل قبض ليوحنا وسجنه بين الاسرا لاجل هيروديا امره فيلبس اخيه التا تروح,وذاك ان هيرودس كان قد ارسل من قبض علا يوحنا وقيده وحبسه من اجل هيروذيا ضا امراه فيلبس اخيه لانه اتّخذه لها زوجه,84,111,84,111,97.5,53.153153153153156,53.153153153153156,66.66666666666666,70.56179556179556,0,0,0,0
2862,Mark 6:18,24494,E,N,Kashouh Family E,Kashouh Family N,فقال يوحنا ليرودس ليس تحل لك تاخذ امرة اخيك,وكان يوحنا يوبخه وينها عن هذا الاسم المخالف الناموس ويقول له ليس مطلق لك ان تتزوج امراه اخيك,فقال يوحنا ليرودس ليس تحل لك تاخذ امره اخيك,وكان يوحنا يوبخه وينها عن هذا الاسم المخالف الناموس ويقول له ليس مطلق لك ان تتزوج امراه اخيك,43,92,43,92,67.5,34.78260869565217,34.78260869565217,47.40740740740741,54.61773051958642,0,0,0,0
2863,Mark 6:19,24495,E,N,Kashouh Family E,Kashouh Family N,وكانت هيروديا تتواعده وكانت تطلب قتله وليس كانت تستطيع,لاجل هذا كانت هيروديا ضا حاقده على يوحنا مضطغته عليه وَجُدًا وغضبًا تتواعده وتوثر قتله وما كانت تتمكن من ذلك ولا تصل اليه,وكانت هيروديا تتواعده وكانت تطلب قتله وليس كانت تستطيع,لاجل هذا كانت هيروديا ضا حاقده علا يوحنا مضطغته عليه وجداا وغضباا تتواعده وتوثر قتله وما كانت تتمكن من ذلك ولا تصل اليه,54,119,54,119,86.5,31.932773109243694,31.932773109243694,45.08670520231214,53.459902479510326,0,0,0,0
2864,Mark 6:20,24496,E,N,Kashouh Family E,Kashouh Family N,وكان هيرودس يخاف من يوحنا لانه كان يعلم انه رجل صديق وقديس وكان يحرسه وكثير كان يسمع منه ويصنع وبتلذذ كان يسمع له وكان يوم...,وذاك ان هيرودس الملك كان يوقر يوحنا ويتّقيه ويكرم موضعه ويطيع اوامره ويعمل بها بلذه وبشاشه لعلمه انه رجلا صديقا و[الله] قديساُ,وكان هيرودس يخاف من يوحنا لانه كان يعلم انه رجل صديق وقديس وكان يحرسه وكثير كان يسمع منه ويصنع وبتلذذ كان يسمع له وكان يوم,وذاك ان هيرودس الملك كان يوقر يوحنا ويتّقيه ويكرم موضعه ويطيع اوامره ويعمل بها بلذه وبشاشه لعلمه انه رجلا صديقا و قديسا,122,119,119,122,120.5,28.688524590163933,28.688524590163933,40.24896265560166,71.2337393973983,0,0,0,0
2865,Matthew 16:1,23742,E,N,Kashouh Family E,Kashouh Family N,وتقدموا الفريسين والزنادقة يجربوه وسالوه اية من السما ليريهم,فتقدم اليه الفريدسيين والزنادقه ليجربوه وسالوه ان يريهم ايه من السماء,وتقدموا الفريسين والزنادقه يجربوه وسالوه ايه من السما ليريهم,فتقدم اليه الفريدسيين والزنادقه ليجربوه وسالوه ان يريهم ايه من السما,60,68,60,68,64.0,64.70588235294117,64.70588235294117,79.6875,78.75704304710389,0,0,0,0
